Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
340,2016-01-01 04:16:04,2016-01-01 04:21:45,3195,Sip Ave,40.73074262530658,-74.06378388404846,3193,Lincoln Park,40.7246050998869,-74.07840594649315,24493,Subscriber,1972,1
343,2016-01-01 04:24:54,2016-01-01 04:30:37,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3203,Hamilton Park,40.727595966,-74.044247311,24526,Subscriber,1986,1
243,2016-01-01 04:39:08,2016-01-01 04:43:11,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,24422,Subscriber,1982,1
1282,2016-01-01 05:10:55,2016-01-01 05:32:17,3209,Brunswick St,40.7241765,-74.0506564,3194,McGinley Square,40.7253399253558,-74.06762212514877,24675,Subscriber,1981,1
403,2016-01-01 05:36:19,2016-01-01 05:43:02,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074262530658,-74.06378388404846,24476,Subscriber,1977,1
140,2016-01-01 06:00:06,2016-01-01 06:02:27,3195,Sip Ave,40.73074262530658,-74.06378388404846,3194,McGinley Square,40.7253399253558,-74.06762212514877,24476,Subscriber,1975,1
1620,2016-01-01 07:27:26,2016-01-01 07:54:27,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,24631,Subscriber,1979,1
182,2016-01-01 07:53:19,2016-01-01 07:56:22,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,24413,Subscriber,1987,2
636,2016-01-01 08:12:11,2016-01-01 08:22:48,3199,Newport Pkwy,40.7287448,-74.0321082,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24531,Subscriber,1977,1
375,2016-01-01 08:18:07,2016-01-01 08:24:23,3195,Sip Ave,40.73074262530658,-74.06378388404846,3193,Lincoln Park,40.7246050998869,-74.07840594649315,24669,Subscriber,1983,1
368,2016-01-01 08:22:04,2016-01-01 08:28:12,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24653,Subscriber,1957,1
269,2016-01-01 08:46:04,2016-01-01 08:50:34,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24625,Subscriber,1979,1
562,2016-01-01 08:47:58,2016-01-01 08:57:20,3210,Pershing Field,40.742677141,-74.051788633,3210,Pershing Field,40.742677141,-74.051788633,24551,Subscriber,1956,1
613,2016-01-01 09:09:45,2016-01-01 09:19:58,3190,Garfield Ave Station,40.7104670233797,-74.07003879547119,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24658,Subscriber,1988,1
788,2016-01-01 09:13:37,2016-01-01 09:26:45,3210,Pershing Field,40.742677141,-74.051788633,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24389,Subscriber,1960,1
780,2016-01-01 09:30:40,2016-01-01 09:43:41,3203,Hamilton Park,40.727595966,-74.044247311,3183,Exchange Place,40.7162469,-74.0334588,24654,Subscriber,1956,2
523,2016-01-01 09:43:02,2016-01-01 09:51:45,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3195,Sip Ave,40.73074262530658,-74.06378388404846,24493,Subscriber,1972,2
168,2016-01-01 09:45:42,2016-01-01 09:48:31,3211,Newark Ave,40.72152515,-74.046304543,3203,Hamilton Park,40.727595966,-74.044247311,24444,Subscriber,1981,1
240,2016-01-01 09:53:20,2016-01-01 09:57:20,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24654,Subscriber,1956,2
765,2016-01-01 09:55:39,2016-01-01 10:08:25,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,24587,Subscriber,1985,1
646,2016-01-01 10:06:46,2016-01-01 10:17:33,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,24609,Subscriber,1977,1
637,2016-01-01 10:32:34,2016-01-01 10:43:11,3207,Oakland Ave,40.7376037,-74.0524783,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24409,Subscriber,1969,1
364,2016-01-01 10:59:41,2016-01-01 11:05:46,3185,City Hall,40.7177325,-74.043845,3184,Paulus Hook,40.7141454,-74.0335519,24588,Subscriber,1986,1
709,2016-01-01 11:02:10,2016-01-01 11:13:59,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3220,5 Corners Library,40.734961020009514,-74.0595030784607,24495,Subscriber,1989,1
3090,2016-01-01 11:07:15,2016-01-01 11:58:46,3203,Hamilton Park,40.727595966,-74.044247311,3203,Hamilton Park,40.727595966,-74.044247311,24444,Customer,,0
263,2016-01-01 11:11:45,2016-01-01 11:16:08,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3209,Brunswick St,40.7241765,-74.0506564,24658,Subscriber,1982,1
298,2016-01-01 11:20:12,2016-01-01 11:25:11,3197,North St,40.752559,-74.044725,3210,Pershing Field,40.742677141,-74.051788633,24610,Subscriber,1989,1
1720,2016-01-01 11:43:51,2016-01-01 12:12:31,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,24407,Subscriber,1992,1
788,2016-01-01 11:50:30,2016-01-01 12:03:39,3210,Pershing Field,40.742677141,-74.051788633,3195,Sip Ave,40.73074262530658,-74.06378388404846,24573,Customer,,0
767,2016-01-01 11:50:43,2016-01-01 12:03:30,3210,Pershing Field,40.742677141,-74.051788633,3195,Sip Ave,40.73074262530658,-74.06378388404846,24678,Customer,,0
682,2016-01-01 11:55:01,2016-01-01 12:06:24,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3193,Lincoln Park,40.7246050998869,-74.07840594649315,24405,Customer,,0
665,2016-01-01 12:01:06,2016-01-01 12:12:11,3207,Oakland Ave,40.7376037,-74.0524783,3183,Exchange Place,40.7162469,-74.0334588,24558,Subscriber,1989,1
1886,2016-01-01 12:02:58,2016-01-01 12:34:25,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,24484,Customer,,0
420,2016-01-01 12:08:11,2016-01-01 12:15:12,3212,Christ Hospital,40.734785818,-74.050443636,3196,Riverview Park,40.7443187,-74.0439909,24397,Subscriber,1960,1
1667,2016-01-01 12:40:57,2016-01-01 13:08:44,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,24576,Customer,,0
537,2016-01-01 12:44:41,2016-01-01 12:53:38,3212,Christ Hospital,40.734785818,-74.050443636,3215,Central Ave,40.7467299,-74.0492509,24664,Subscriber,1983,1
441,2016-01-01 12:45:14,2016-01-01 12:52:36,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24454,Subscriber,1979,1
1727,2016-01-01 12:54:19,2016-01-01 13:23:06,3202,Newport PATH,40.7272235,-74.0337589,3183,Exchange Place,40.7162469,-74.0334588,24537,Subscriber,1950,1
1410,2016-01-01 13:02:11,2016-01-01 13:25:41,3199,Newport Pkwy,40.7287448,-74.0321082,3185,City Hall,40.7177325,-74.043845,24613,Customer,,0
2957,2016-01-01 13:09:23,2016-01-01 13:58:40,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,24609,Subscriber,1978,1
657,2016-01-01 13:14:30,2016-01-01 13:25:28,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3193,Lincoln Park,40.7246050998869,-74.07840594649315,24405,Customer,,0
1323,2016-01-01 13:14:45,2016-01-01 13:36:48,3194,McGinley Square,40.7253399253558,-74.06762212514877,3187,Warren St,40.7211236,-74.03805095,24644,Subscriber,1961,2
766,2016-01-01 13:18:20,2016-01-01 13:31:06,3192,Liberty Light Rail,40.7112423,-74.0557013,3183,Exchange Place,40.7162469,-74.0334588,24426,Subscriber,1977,2
1442,2016-01-01 13:21:46,2016-01-01 13:45:49,3203,Hamilton Park,40.727595966,-74.044247311,3203,Hamilton Park,40.727595966,-74.044247311,24444,Subscriber,1978,2
425,2016-01-01 13:25:08,2016-01-01 13:32:13,3215,Central Ave,40.7467299,-74.0492509,3212,Christ Hospital,40.734785818,-74.050443636,24651,Subscriber,1983,1
335,2016-01-01 13:27:22,2016-01-01 13:32:58,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3203,Hamilton Park,40.727595966,-74.044247311,24719,Subscriber,1972,2
828,2016-01-01 13:32:45,2016-01-01 13:46:33,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3199,Newport Pkwy,40.7287448,-74.0321082,24389,Customer,,0
428,2016-01-01 13:34:53,2016-01-01 13:42:02,3209,Brunswick St,40.7241765,-74.0506564,3187,Warren St,40.7211236,-74.03805095,24605,Subscriber,1988,1
80,2016-01-01 13:40:09,2016-01-01 13:41:30,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24576,Subscriber,1976,1
244,2016-01-01 13:41:57,2016-01-01 13:46:01,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3214,Essex Light Rail,40.7127742,-74.0364857,24531,Subscriber,1985,2
381,2016-01-01 13:44:22,2016-01-01 13:50:44,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,24411,Subscriber,1981,1
891,2016-01-01 13:46:32,2016-01-01 14:01:23,3210,Pershing Field,40.742677141,-74.051788633,3183,Exchange Place,40.7162469,-74.0334588,24543,Subscriber,1976,1
1013,2016-01-01 13:47:43,2016-01-01 14:04:36,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,24449,Subscriber,1990,1
1179,2016-01-01 13:51:29,2016-01-01 14:11:08,3183,Exchange Place,40.7162469,-74.0334588,3194,McGinley Square,40.7253399253558,-74.06762212514877,24514,Subscriber,1950,1
737,2016-01-01 13:54:06,2016-01-01 14:06:24,3195,Sip Ave,40.73074262530658,-74.06378388404846,3211,Newark Ave,40.72152515,-74.046304543,24493,Subscriber,1996,2
2682,2016-01-01 13:59:29,2016-01-01 14:44:11,3185,City Hall,40.7177325,-74.043845,3202,Newport PATH,40.7272235,-74.0337589,24613,Subscriber,1983,2
262,2016-01-01 14:14:46,2016-01-01 14:19:08,3207,Oakland Ave,40.7376037,-74.0524783,3210,Pershing Field,40.742677141,-74.051788633,24599,Subscriber,1960,1
813,2016-01-01 14:28:09,2016-01-01 14:41:42,3214,Essex Light Rail,40.7127742,-74.0364857,3202,Newport PATH,40.7272235,-74.0337589,24677,Subscriber,1976,1
183,2016-01-01 14:28:19,2016-01-01 14:31:23,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24563,Subscriber,1991,1
269,2016-01-01 14:29:16,2016-01-01 14:33:45,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24526,Subscriber,1986,1
1099,2016-01-01 14:31:27,2016-01-01 14:49:46,3214,Essex Light Rail,40.7127742,-74.0364857,3207,Oakland Ave,40.7376037,-74.0524783,24594,Subscriber,1960,1
431,2016-01-01 14:38:27,2016-01-01 14:45:39,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.047726625,24537,Subscriber,1991,1
170,2016-01-01 14:41:54,2016-01-01 14:44:44,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,24514,Subscriber,1975,1
147,2016-01-01 14:42:10,2016-01-01 14:44:38,3213,Van Vorst Park,40.71848892,-74.047726625,3185,City Hall,40.7177325,-74.043845,24470,Subscriber,1982,2
234,2016-01-01 14:49:49,2016-01-01 14:53:43,3210,Pershing Field,40.742677141,-74.051788633,3207,Oakland Ave,40.7376037,-74.0524783,24599,Subscriber,1960,1
307,2016-01-01 14:52:49,2016-01-01 14:57:57,3187,Warren St,40.7211236,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,24631,Subscriber,1991,1
198,2016-01-01 14:56:01,2016-01-01 14:59:19,3207,Oakland Ave,40.7376037,-74.0524783,3212,Christ Hospital,40.734785818,-74.050443636,24599,Subscriber,1960,1
1217,2016-01-01 15:01:53,2016-01-01 15:22:11,3183,Exchange Place,40.7162469,-74.0334588,3207,Oakland Ave,40.7376037,-74.0524783,24558,Subscriber,1989,1
810,2016-01-01 15:12:09,2016-01-01 15:25:39,3214,Essex Light Rail,40.7127742,-74.0364857,3187,Warren St,40.7211236,-74.03805095,24536,Subscriber,1960,2
754,2016-01-01 15:12:11,2016-01-01 15:24:45,3214,Essex Light Rail,40.7127742,-74.0364857,3187,Warren St,40.7211236,-74.03805095,24429,Subscriber,1956,1
4188,2016-01-01 15:24:16,2016-01-01 16:34:04,3213,Van Vorst Park,40.71848892,-74.047726625,3213,Van Vorst Park,40.71848892,-74.047726625,24427,Subscriber,1968,2
178,2016-01-01 15:32:25,2016-01-01 15:35:23,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,24675,Subscriber,1977,1
1931,2016-01-01 15:33:19,2016-01-01 16:05:31,3206,Hilltop,40.7311689,-74.0575736,3210,Pershing Field,40.742677141,-74.051788633,24519,Subscriber,1950,1
225,2016-01-01 15:40:19,2016-01-01 15:44:05,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,24389,Subscriber,1972,1
150,2016-01-01 15:41:28,2016-01-01 15:43:59,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,24716,Subscriber,1976,1
2980,2016-01-01 15:41:34,2016-01-01 16:31:14,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,24605,Subscriber,1992,1
108,2016-01-01 15:46:33,2016-01-01 15:48:22,3212,Christ Hospital,40.734785818,-74.050443636,3212,Christ Hospital,40.734785818,-74.050443636,24723,Subscriber,1990,1
888,2016-01-01 15:48:49,2016-01-01 16:03:37,3197,North St,40.752559,-74.044725,3203,Hamilton Park,40.727595966,-74.044247311,24646,Subscriber,1977,1
607,2016-01-01 15:52:04,2016-01-01 16:02:11,3199,Newport Pkwy,40.7287448,-74.0321082,3183,Exchange Place,40.7162469,-74.0334588,24389,Subscriber,1972,1
530,2016-01-01 15:58:07,2016-01-01 16:06:58,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,24656,Subscriber,1988,1
1168,2016-01-01 15:58:39,2016-01-01 16:18:07,3203,Hamilton Park,40.727595966,-74.044247311,3203,Hamilton Park,40.727595966,-74.044247311,24627,Subscriber,1977,2
332,2016-01-01 16:02:38,2016-01-01 16:08:11,3195,Sip Ave,40.73074262530658,-74.06378388404846,3194,McGinley Square,40.7253399253558,-74.06762212514877,24675,Subscriber,1950,1
2460,2016-01-01 16:09:38,2016-01-01 16:50:38,3210,Pershing Field,40.742677141,-74.051788633,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24519,Subscriber,1950,1
542,2016-01-01 16:20:14,2016-01-01 16:29:16,3209,Brunswick St,40.7241765,-74.0506564,3202,Newport PATH,40.7272235,-74.0337589,24556,Subscriber,1987,2
547,2016-01-01 16:24:51,2016-01-01 16:33:59,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.0321082,24471,Subscriber,1972,1
230,2016-01-01 16:40:27,2016-01-01 16:44:17,3195,Sip Ave,40.73074262530658,-74.06378388404846,3194,McGinley Square,40.7253399253558,-74.06762212514877,24388,Subscriber,1977,1
109,2016-01-01 16:42:20,2016-01-01 16:44:09,3213,Van Vorst Park,40.71848892,-74.047726625,3185,City Hall,40.7177325,-74.043845,24542,Subscriber,1970,1
219,2016-01-01 16:44:54,2016-01-01 16:48:34,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,24377,Subscriber,1979,1
677,2016-01-01 16:49:17,2016-01-01 17:00:34,3184,Paulus Hook,40.7141454,-74.0335519,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24516,Subscriber,1979,1
217,2016-01-01 16:49:33,2016-01-01 16:53:10,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3209,Brunswick St,40.7241765,-74.0506564,24526,Subscriber,1991,1
2013,2016-01-01 16:54:03,2016-01-01 17:27:36,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24519,Subscriber,1950,1
111,2016-01-01 16:57:49,2016-01-01 16:59:41,3211,Newark Ave,40.72152515,-74.046304543,3213,Van Vorst Park,40.71848892,-74.047726625,24436,Subscriber,1992,1
109,2016-01-01 16:57:58,2016-01-01 16:59:48,3211,Newark Ave,40.72152515,-74.046304543,3213,Van Vorst Park,40.71848892,-74.047726625,24493,Subscriber,1992,1
259,2016-01-01 17:04:06,2016-01-01 17:08:25,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3184,Paulus Hook,40.7141454,-74.0335519,24391,Subscriber,1974,1
617,2016-01-01 17:13:07,2016-01-01 17:23:25,3203,Hamilton Park,40.727595966,-74.044247311,3199,Newport Pkwy,40.7287448,-74.0321082,24693,Subscriber,1979,1
206,2016-01-01 17:14:33,2016-01-01 17:18:00,3198,Heights Elevator,40.748715945380226,-74.04044330120087,3197,North St,40.752559,-74.044725,24424,Subscriber,1977,1
1234,2016-01-01 17:17:04,2016-01-01 17:37:39,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,24677,Subscriber,1987,2
61,2016-01-01 17:20:26,2016-01-01 17:21:27,3213,Van Vorst Park,40.71848892,-74.047726625,3213,Van Vorst Park,40.71848892,-74.047726625,24645,Subscriber,1962,1
185,2016-01-01 17:20:27,2016-01-01 17:23:32,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24689,Subscriber,1962,2
1428,2016-01-01 17:21:24,2016-01-01 17:45:13,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,24701,Subscriber,1990,2
146,2016-01-01 17:22:38,2016-01-01 17:25:04,3213,Van Vorst Park,40.71848892,-74.047726625,3211,Newark Ave,40.72152515,-74.046304543,24493,Subscriber,1975,1
125,2016-01-01 17:24:44,2016-01-01 17:26:50,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24645,Subscriber,1962,1
174,2016-01-01 17:45:03,2016-01-01 17:47:57,3209,Brunswick St,40.7241765,-74.0506564,3209,Brunswick St,40.7241765,-74.0506564,24658,Subscriber,1984,1
715,2016-01-01 17:46:12,2016-01-01 17:58:08,3220,5 Corners Library,40.734961020009514,-74.0595030784607,3193,Lincoln Park,40.7246050998869,-74.07840594649315,24495,Subscriber,1989,1
610,2016-01-01 18:14:04,2016-01-01 18:24:15,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.727595966,-74.044247311,24693,Subscriber,1979,1
585,2016-01-01 18:20:16,2016-01-01 18:30:02,3213,Van Vorst Park,40.71848892,-74.047726625,3199,Newport Pkwy,40.7287448,-74.0321082,24628,Subscriber,1982,2
686,2016-01-01 18:27:17,2016-01-01 18:38:44,3209,Brunswick St,40.7241765,-74.0506564,3183,Exchange Place,40.7162469,-74.0334588,24526,Subscriber,1986,1
213,2016-01-01 18:33:24,2016-01-01 18:36:57,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,24629,Subscriber,1991,1
588,2016-01-01 18:50:51,2016-01-01 19:00:40,3195,Sip Ave,40.73074262530658,-74.06378388404846,3210,Pershing Field,40.742677141,-74.051788633,24514,Subscriber,1960,1
245,2016-01-01 18:56:27,2016-01-01 19:00:33,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,24508,Subscriber,1987,2
84,2016-01-01 18:59:01,2016-01-01 19:00:26,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.047726625,24587,Subscriber,1971,1
485,2016-01-01 19:07:15,2016-01-01 19:15:21,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,24716,Customer,,0
713,2016-01-01 19:09:56,2016-01-01 19:21:49,3184,Paulus Hook,40.7141454,-74.0335519,3202,Newport PATH,40.7272235,-74.0337589,24438,Subscriber,1983,1
684,2016-01-01 19:10:03,2016-01-01 19:21:28,3184,Paulus Hook,40.7141454,-74.0335519,3202,Newport PATH,40.7272235,-74.0337589,24391,Subscriber,1983,1
438,2016-01-01 19:38:09,2016-01-01 19:45:28,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,24449,Subscriber,1986,1
167,2016-01-01 19:44:53,2016-01-01 19:47:40,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,24391,Customer,,0
470,2016-01-01 20:00:12,2016-01-01 20:08:02,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,24449,Subscriber,1975,2
435,2016-01-01 20:00:16,2016-01-01 20:07:32,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,24379,Subscriber,1992,1
219,2016-01-01 20:18:51,2016-01-01 20:22:31,3195,Sip Ave,40.73074262530658,-74.06378388404846,3206,Hilltop,40.7311689,-74.0575736,24642,Subscriber,1989,1
156,2016-01-01 20:35:58,2016-01-01 20:38:35,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24391,Subscriber,1981,1
224,2016-01-01 20:37:22,2016-01-01 20:41:07,3195,Sip Ave,40.73074262530658,-74.06378388404846,3194,McGinley Square,40.7253399253558,-74.06762212514877,24551,Subscriber,1969,1
251,2016-01-01 20:42:49,2016-01-01 20:47:00,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3209,Brunswick St,40.7241765,-74.0506564,24645,Subscriber,1982,1
952,2016-01-01 20:56:48,2016-01-01 21:12:41,3207,Oakland Ave,40.7376037,-74.0524783,3214,Essex Light Rail,40.7127742,-74.0364857,24417,Subscriber,1960,1
