Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
246,2016-12-01 06:51:34,2016-12-01 06:55:40,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26189,Subscriber,1983,1
896,2016-12-01 06:54:25,2016-12-01 07:09:22,3194,McGinley Square,40.7253399253558,-74.06762212514877,3183,Exchange Place,40.7162469,-74.0334588,26267,Subscriber,1971,1
156,2016-12-01 06:54:37,2016-12-01 06:57:13,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24514,Subscriber,1990,1
158,2016-12-01 06:55:10,2016-12-01 06:57:48,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24709,Subscriber,1977,2
229,2016-12-01 06:56:50,2016-12-01 07:00:39,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3205,JC Medical Center,40.71653978099194,-74.0496379137039,26189,Subscriber,1981,1
213,2016-12-01 06:57:05,2016-12-01 07:00:39,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26230,Subscriber,1987,2
484,2016-12-01 06:57:20,2016-12-01 07:05:25,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26207,Subscriber,1981,2
392,2016-12-01 06:57:22,2016-12-01 07:03:54,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3189,West Side Light Rail,40.714402,-74.0887723,26183,Subscriber,1991,1
251,2016-12-01 07:02:07,2016-12-01 07:06:18,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26314,Subscriber,1969,1
1063,2016-12-01 07:03:40,2016-12-01 07:21:23,3197,North St,40.752559,-74.044725,3183,Exchange Place,40.7162469,-74.0334588,24498,Subscriber,1987,1
658,2016-12-01 07:05:37,2016-12-01 07:16:36,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3183,Exchange Place,40.7162469,-74.0334588,26294,Subscriber,1985,2
639,2016-12-01 07:05:54,2016-12-01 07:16:34,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3183,Exchange Place,40.7162469,-74.0334588,26315,Subscriber,1983,1
468,2016-12-01 07:06:49,2016-12-01 07:14:37,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3183,Exchange Place,40.7162469,-74.0334588,26291,Subscriber,1956,1
355,2016-12-01 07:09:28,2016-12-01 07:15:24,3267,Morris Canal,40.7124188237569,-74.03852552175522,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24505,Subscriber,1957,1
164,2016-12-01 07:11:28,2016-12-01 07:14:12,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24530,Subscriber,1960,1
270,2016-12-01 07:12:35,2016-12-01 07:17:05,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26265,Subscriber,1989,1
259,2016-12-01 07:15:19,2016-12-01 07:19:38,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,26272,Subscriber,,0
235,2016-12-01 07:22:20,2016-12-01 07:26:16,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,26184,Subscriber,1984,1
208,2016-12-01 07:22:33,2016-12-01 07:26:02,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26165,Subscriber,1979,1
189,2016-12-01 07:23:20,2016-12-01 07:26:29,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24700,Subscriber,1968,1
733,2016-12-01 07:23:32,2016-12-01 07:35:45,3215,Central Ave,40.7467299,-74.0492509,3202,Newport PATH,40.7272235,-74.0337589,26226,Subscriber,1981,1
285,2016-12-01 07:25:28,2016-12-01 07:30:14,3203,Hamilton Park,40.727595966,-74.044247311,3202,Newport PATH,40.7272235,-74.0337589,24706,Subscriber,1975,1
404,2016-12-01 07:26:00,2016-12-01 07:32:45,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24576,Subscriber,,0
429,2016-12-01 07:27:39,2016-12-01 07:34:48,3203,Hamilton Park,40.727595966,-74.044247311,3183,Exchange Place,40.7162469,-74.0334588,26219,Subscriber,1956,1
439,2016-12-01 07:27:41,2016-12-01 07:35:01,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3202,Newport PATH,40.7272235,-74.0337589,24514,Subscriber,1990,1
568,2016-12-01 07:28:17,2016-12-01 07:37:45,3212,Christ Hospital,40.734785818,-74.050443636,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24390,Subscriber,1989,2
147,2016-12-01 07:30:39,2016-12-01 07:33:06,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24681,Subscriber,1980,0
605,2016-12-01 07:30:57,2016-12-01 07:41:02,3196,Riverview Park,40.7443187,-74.0439909,3202,Newport PATH,40.7272235,-74.0337589,26279,Subscriber,1990,1
165,2016-12-01 07:31:08,2016-12-01 07:33:54,3211,Newark Ave,40.72152515,-74.046304543,3213,Van Vorst Park,40.71848892,-74.047726625,24568,Subscriber,1989,1
295,2016-12-01 07:33:18,2016-12-01 07:38:14,3213,Van Vorst Park,40.71848892,-74.047726625,3183,Exchange Place,40.7162469,-74.0334588,24620,Subscriber,1964,2
820,2016-12-01 07:34:00,2016-12-01 07:47:40,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3184,Paulus Hook,40.7141454,-74.0335519,26238,Subscriber,1974,1
366,2016-12-01 07:34:11,2016-12-01 07:40:17,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074262530658,-74.06378388404846,24510,Subscriber,1991,1
340,2016-12-01 07:34:42,2016-12-01 07:40:23,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074262530658,-74.06378388404846,24688,Subscriber,1991,2
143,2016-12-01 07:35:04,2016-12-01 07:37:27,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24488,Subscriber,1984,1
347,2016-12-01 07:35:17,2016-12-01 07:41:05,3210,Pershing Field,40.742677141,-74.051788633,3220,5 Corners Library,40.734961020009514,-74.0595030784607,26203,Subscriber,1983,1
132,2016-12-01 07:36:29,2016-12-01 07:38:41,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,26266,Subscriber,1978,2
109,2016-12-01 07:37:19,2016-12-01 07:39:09,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26210,Subscriber,1982,1
257,2016-12-01 07:37:29,2016-12-01 07:41:47,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3209,Brunswick St,40.7241765,-74.0506564,26265,Subscriber,1989,1
572,2016-12-01 07:37:36,2016-12-01 07:47:09,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,26174,Subscriber,1959,1
223,2016-12-01 07:37:43,2016-12-01 07:41:27,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,26225,Subscriber,1965,2
1039,2016-12-01 07:38:45,2016-12-01 07:56:05,3195,Sip Ave,40.73074262530658,-74.06378388404846,3188,NJCU,40.7101087,-74.0858489,26182,Subscriber,1972,1
225,2016-12-01 07:39:38,2016-12-01 07:43:24,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,24585,Subscriber,1980,1
463,2016-12-01 07:39:57,2016-12-01 07:47:41,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,24524,Subscriber,1967,1
242,2016-12-01 07:40:18,2016-12-01 07:44:20,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3184,Paulus Hook,40.7141454,-74.0335519,24462,Subscriber,1982,1
310,2016-12-01 07:40:49,2016-12-01 07:46:00,3201,Dey St,40.737711,-74.066921,3195,Sip Ave,40.73074262530658,-74.06378388404846,24480,Subscriber,1988,1
402,2016-12-01 07:41:01,2016-12-01 07:47:43,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074262530658,-74.06378388404846,26311,Subscriber,1981,1
606,2016-12-01 07:41:41,2016-12-01 07:51:48,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24560,Subscriber,1969,1
152,2016-12-01 07:41:56,2016-12-01 07:44:29,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24446,Subscriber,1970,1
512,2016-12-01 07:43:05,2016-12-01 07:51:38,3187,Warren St,40.7211236,-74.03805095,3214,Essex Light Rail,40.7127742,-74.0364857,24653,Subscriber,1986,1
681,2016-12-01 07:43:29,2016-12-01 07:54:51,3195,Sip Ave,40.73074262530658,-74.06378388404846,3195,Sip Ave,40.73074262530658,-74.06378388404846,24510,Subscriber,1967,1
688,2016-12-01 07:44:20,2016-12-01 07:55:48,3207,Oakland Ave,40.7376037,-74.0524783,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26167,Subscriber,1974,2
401,2016-12-01 07:44:36,2016-12-01 07:51:18,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26306,Subscriber,1986,2
600,2016-12-01 07:44:38,2016-12-01 07:54:39,3192,Liberty Light Rail,40.7112423,-74.0557013,3183,Exchange Place,40.7162469,-74.0334588,24484,Subscriber,1972,1
651,2016-12-01 07:46:55,2016-12-01 07:57:46,3194,McGinley Square,40.7253399253558,-74.06762212514877,3201,Dey St,40.737711,-74.066921,24697,Subscriber,1961,2
308,2016-12-01 07:47:07,2016-12-01 07:52:16,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26265,Subscriber,1989,1
263,2016-12-01 07:47:48,2016-12-01 07:52:11,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26259,Subscriber,1977,1
223,2016-12-01 07:48:12,2016-12-01 07:51:56,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24377,Subscriber,1986,1
166,2016-12-01 07:48:43,2016-12-01 07:51:30,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.047726625,26263,Subscriber,1970,1
861,2016-12-01 07:49:07,2016-12-01 08:03:29,3267,Morris Canal,40.7124188237569,-74.03852552175522,3202,Newport PATH,40.7272235,-74.0337589,26267,Subscriber,,0
181,2016-12-01 07:50:01,2016-12-01 07:53:03,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26301,Subscriber,1979,1
299,2016-12-01 07:50:14,2016-12-01 07:55:13,3203,Hamilton Park,40.727595966,-74.044247311,3199,Newport Pkwy,40.7287448,-74.0321082,24526,Subscriber,1979,1
717,2016-12-01 07:50:58,2016-12-01 08:02:56,3203,Hamilton Park,40.727595966,-74.044247311,3214,Essex Light Rail,40.7127742,-74.0364857,26260,Subscriber,1992,1
1307,2016-12-01 07:51:07,2016-12-01 08:12:55,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,24496,Subscriber,1980,1
276,2016-12-01 07:51:43,2016-12-01 07:56:20,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3191,Union St,40.7182113,-74.0836394,24705,Subscriber,1986,1
239,2016-12-01 07:51:57,2016-12-01 07:55:56,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26247,Subscriber,1990,1
180,2016-12-01 07:52:08,2016-12-01 07:55:09,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24442,Subscriber,1975,1
232,2016-12-01 07:52:40,2016-12-01 07:56:33,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24460,Subscriber,1984,1
237,2016-12-01 07:52:56,2016-12-01 07:56:53,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26309,Subscriber,1978,1
188,2016-12-01 07:52:59,2016-12-01 07:56:07,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24549,Subscriber,1989,1
206,2016-12-01 07:53:16,2016-12-01 07:56:43,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24583,Subscriber,1989,2
265,2016-12-01 07:53:28,2016-12-01 07:57:54,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,24552,Subscriber,1985,1
599,2016-12-01 07:54:41,2016-12-01 08:04:40,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,3279,Dixon Mills,40.721630142638354,-74.04996782541275,24379,Subscriber,1987,1
514,2016-12-01 07:54:45,2016-12-01 08:03:20,3281,Leonard Gordon Park,40.74590996631558,-74.0572714805603,3195,Sip Ave,40.73074262530658,-74.06378388404846,24641,Subscriber,1972,1
210,2016-12-01 07:54:50,2016-12-01 07:58:21,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24662,Subscriber,1984,1
208,2016-12-01 07:54:52,2016-12-01 07:58:21,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,24441,Subscriber,1977,1
212,2016-12-01 07:55:17,2016-12-01 07:58:50,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26276,Subscriber,1975,1
200,2016-12-01 07:55:32,2016-12-01 07:58:52,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26235,Subscriber,1986,2
293,2016-12-01 07:56:06,2016-12-01 08:00:59,3187,Warren St,40.7211236,-74.03805095,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,26180,Customer,,0
299,2016-12-01 07:56:26,2016-12-01 08:01:26,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26169,Subscriber,1968,1
271,2016-12-01 07:56:49,2016-12-01 08:01:20,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3192,Liberty Light Rail,40.7112423,-74.0557013,26222,Subscriber,1974,2
629,2016-12-01 07:56:58,2016-12-01 08:07:28,3215,Central Ave,40.7467299,-74.0492509,3195,Sip Ave,40.73074262530658,-74.06378388404846,24603,Subscriber,1990,1
549,2016-12-01 07:57:03,2016-12-01 08:06:12,3210,Pershing Field,40.742677141,-74.051788633,3195,Sip Ave,40.73074262530658,-74.06378388404846,26177,Subscriber,1993,2
194,2016-12-01 07:57:22,2016-12-01 08:00:37,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,24572,Subscriber,1985,2
214,2016-12-01 07:57:39,2016-12-01 08:01:14,3187,Warren St,40.7211236,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,24487,Subscriber,1983,1
182,2016-12-01 07:57:46,2016-12-01 08:00:49,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,24533,Subscriber,,0
306,2016-12-01 07:58:22,2016-12-01 08:03:28,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26162,Subscriber,,0
183,2016-12-01 07:58:24,2016-12-01 08:01:28,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24627,Subscriber,1970,1
383,2016-12-01 08:00:04,2016-12-01 08:06:28,3195,Sip Ave,40.73074262530658,-74.06378388404846,3280,Astor Place,40.71928220070702,-74.07126188278198,26311,Subscriber,1992,1
252,2016-12-01 08:01:31,2016-12-01 08:05:43,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24428,Subscriber,1980,1
292,2016-12-01 08:02:49,2016-12-01 08:07:41,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26180,Subscriber,1960,1
280,2016-12-01 08:02:51,2016-12-01 08:07:32,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26287,Subscriber,1982,1
250,2016-12-01 08:03:06,2016-12-01 08:07:17,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3183,Exchange Place,40.7162469,-74.0334588,26262,Subscriber,1982,1
140,2016-12-01 08:04:50,2016-12-01 08:07:11,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24465,Subscriber,1979,1
375,2016-12-01 08:05:43,2016-12-01 08:11:58,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24513,Subscriber,1978,1
298,2016-12-01 08:06:18,2016-12-01 08:11:16,3267,Morris Canal,40.7124188237569,-74.03852552175522,3185,City Hall,40.7177325,-74.043845,24685,Subscriber,1985,1
173,2016-12-01 08:06:27,2016-12-01 08:09:21,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24568,Subscriber,1985,2
425,2016-12-01 08:06:50,2016-12-01 08:13:56,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074262530658,-74.06378388404846,24719,Subscriber,1980,1
412,2016-12-01 08:07:29,2016-12-01 08:14:22,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24646,Subscriber,1956,1
785,2016-12-01 08:07:30,2016-12-01 08:20:36,3196,Riverview Park,40.7443187,-74.0439909,3187,Warren St,40.7211236,-74.03805095,26283,Subscriber,,0
287,2016-12-01 08:07:48,2016-12-01 08:12:36,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24710,Subscriber,1983,2
321,2016-12-01 08:08:02,2016-12-01 08:13:23,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24520,Subscriber,1986,1
164,2016-12-01 08:08:11,2016-12-01 08:10:55,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24379,Subscriber,1989,1
243,2016-12-01 08:08:14,2016-12-01 08:12:17,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24596,Subscriber,1961,2
