Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
1823,2016-07-01 01:11:14,2016-07-01 01:41:38,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3213,Van Vorst Park,40.71848892,-74.047726625,24421,Subscriber,1965,1
503,2016-07-01 01:14:20,2016-07-01 01:22:43,3215,Central Ave,40.7467299,-74.0492509,3215,Central Ave,40.7467299,-74.0492509,24560,Subscriber,1954,1
401,2016-07-01 01:16:17,2016-07-01 01:22:58,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.727595966,-74.044247311,24699,Subscriber,1984,1
386,2016-07-01 01:16:22,2016-07-01 01:22:49,3211,Newark Ave,40.72152515,-74.046304543,3203,Hamilton Park,40.727595966,-74.044247311,24694,Subscriber,1958,2
588,2016-07-01 01:21:12,2016-07-01 01:31:01,3185,City Hall,40.7177325,-74.043845,3190,Garfield Ave Station,40.7104670233797,-74.07003879547119,24516,Subscriber,1988,1
421,2016-07-01 01:21:48,2016-07-01 01:28:50,3195,Sip Ave,40.73074262530658,-74.06378388404846,3193,Lincoln Park,40.7246050998869,-74.07840594649315,24396,Subscriber,1991,2
404,2016-07-01 01:28:53,2016-07-01 01:35:38,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3194,McGinley Square,40.7253399253558,-74.06762212514877,24645,Subscriber,1987,1
1010,2016-07-01 01:32:36,2016-07-01 01:49:26,3215,Central Ave,40.7467299,-74.0492509,3215,Central Ave,40.7467299,-74.0492509,24528,Subscriber,1954,1
903,2016-07-01 02:10:20,2016-07-01 02:25:23,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3213,Van Vorst Park,40.71848892,-74.047726625,24550,Subscriber,1972,1
1829,2016-07-01 02:19:11,2016-07-01 02:49:41,3212,Christ Hospital,40.734785818,-74.050443636,3212,Christ Hospital,40.734785818,-74.050443636,24394,Subscriber,1991,1
289,2016-07-01 02:29:28,2016-07-01 02:34:17,3183,Exchange Place,40.7162469,-74.0334588,3185,City Hall,40.7177325,-74.043845,24630,Subscriber,1986,1
728,2016-07-01 02:56:30,2016-07-01 03:08:38,3213,Van Vorst Park,40.71848892,-74.047726625,3213,Van Vorst Park,40.71848892,-74.047726625,24688,Subscriber,1972,1
452,2016-07-01 02:57:43,2016-07-01 03:05:16,3215,Central Ave,40.7467299,-74.0492509,3215,Central Ave,40.7467299,-74.0492509,24528,Subscriber,1954,1
1065,2016-07-01 03:04:10,2016-07-01 03:21:55,3183,Exchange Place,40.7162469,-74.0334588,3210,Pershing Field,40.742677141,-74.051788633,24458,Subscriber,1976,1
981,2016-07-01 03:50:19,2016-07-01 04:06:40,3217,Bayside Park,40.698650544,-74.082079678,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24644,Subscriber,1983,1
379,2016-07-01 04:35:08,2016-07-01 04:41:27,3215,Central Ave,40.7467299,-74.0492509,3215,Central Ave,40.7467299,-74.0492509,24528,Subscriber,1954,1
263,2016-07-01 04:43:01,2016-07-01 04:47:25,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3209,Brunswick St,40.7241765,-74.0506564,24644,Subscriber,1986,1
496,2016-07-01 05:00:43,2016-07-01 05:08:59,3209,Brunswick St,40.7241765,-74.0506564,3184,Paulus Hook,40.7141454,-74.0335519,24649,Subscriber,1990,1
394,2016-07-01 05:02:19,2016-07-01 05:08:53,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24682,Subscriber,1966,1
974,2016-07-01 05:16:37,2016-07-01 05:32:52,3207,Oakland Ave,40.7376037,-74.0524783,3185,City Hall,40.7177325,-74.043845,24430,Subscriber,1984,2
511,2016-07-01 05:26:42,2016-07-01 05:35:14,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3195,Sip Ave,40.73074262530658,-74.06378388404846,24541,Subscriber,1967,1
2429,2016-07-01 05:35:26,2016-07-01 06:15:55,3207,Oakland Ave,40.7376037,-74.0524783,3205,JC Medical Center,40.71653978099194,-74.0496379137039,24506,Subscriber,1954,2
340,2016-07-01 05:38:01,2016-07-01 05:43:41,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24635,Subscriber,1977,1
697,2016-07-01 05:44:06,2016-07-01 05:55:44,3190,Garfield Ave Station,40.7104670233797,-74.07003879547119,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24516,Subscriber,1986,1
649,2016-07-01 05:50:51,2016-07-01 06:01:41,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3190,Garfield Ave Station,40.7104670233797,-74.07003879547119,24635,Subscriber,1988,1
251,2016-07-01 05:56:39,2016-07-01 06:00:50,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24389,Subscriber,1989,2
628,2016-07-01 05:58:13,2016-07-01 06:08:41,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3195,Sip Ave,40.73074262530658,-74.06378388404846,24403,Subscriber,1991,1
302,2016-07-01 06:10:15,2016-07-01 06:15:17,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074262530658,-74.06378388404846,24574,Subscriber,1977,1
114,2016-07-01 06:11:03,2016-07-01 06:12:58,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24617,Subscriber,1974,1
315,2016-07-01 06:12:57,2016-07-01 06:18:12,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074262530658,-74.06378388404846,24457,Subscriber,1958,1
427,2016-07-01 06:20:57,2016-07-01 06:28:04,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3211,Newark Ave,40.72152515,-74.046304543,24723,Subscriber,1991,2
694,2016-07-01 06:21:49,2016-07-01 06:33:24,3197,North St,40.752559,-74.044725,3195,Sip Ave,40.73074262530658,-74.06378388404846,24436,Subscriber,1990,1
965,2016-07-01 06:22:40,2016-07-01 06:38:45,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3207,Oakland Ave,40.7376037,-74.0524783,24678,Subscriber,1954,2
538,2016-07-01 06:23:00,2016-07-01 06:31:59,3209,Brunswick St,40.7241765,-74.0506564,3184,Paulus Hook,40.7141454,-74.0335519,24562,Subscriber,1979,1
175,2016-07-01 06:23:58,2016-07-01 06:26:54,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24713,Subscriber,1986,1
411,2016-07-01 06:24:26,2016-07-01 06:31:17,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074262530658,-74.06378388404846,24512,Subscriber,1992,1
1056,2016-07-01 06:26:07,2016-07-01 06:43:44,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3183,Exchange Place,40.7162469,-74.0334588,24582,Subscriber,1970,1
150,2016-07-01 06:26:52,2016-07-01 06:29:23,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3187,Warren St,40.7211236,-74.03805095,24389,Subscriber,1974,1
472,2016-07-01 06:29:04,2016-07-01 06:36:56,3199,Newport Pkwy,40.7287448,-74.0321082,3211,Newark Ave,40.72152515,-74.046304543,24655,Subscriber,1991,2
474,2016-07-01 06:37:28,2016-07-01 06:45:23,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24517,Subscriber,1980,1
282,2016-07-01 06:37:39,2016-07-01 06:42:22,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.727595966,-74.044247311,24466,Subscriber,1967,1
139,2016-07-01 06:38:53,2016-07-01 06:41:12,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24550,Subscriber,1977,2
443,2016-07-01 06:40:13,2016-07-01 06:47:37,3187,Warren St,40.7211236,-74.03805095,3184,Paulus Hook,40.7141454,-74.0335519,24548,Subscriber,1986,1
1153,2016-07-01 06:40:47,2016-07-01 07:00:01,3201,Dey St,40.737711,-74.066921,3202,Newport PATH,40.7272235,-74.0337589,24607,Subscriber,1979,1
598,2016-07-01 06:43:07,2016-07-01 06:53:06,3213,Van Vorst Park,40.71848892,-74.047726625,3183,Exchange Place,40.7162469,-74.0334588,24688,Subscriber,1978,2
147,2016-07-01 06:43:58,2016-07-01 06:46:25,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24432,Subscriber,1985,1
250,2016-07-01 06:45:01,2016-07-01 06:49:12,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24525,Subscriber,1954,1
464,2016-07-01 06:48:38,2016-07-01 06:56:23,3195,Sip Ave,40.73074262530658,-74.06378388404846,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24574,Subscriber,1988,1
339,2016-07-01 06:49:16,2016-07-01 06:54:55,3213,Van Vorst Park,40.71848892,-74.047726625,3183,Exchange Place,40.7162469,-74.0334588,24429,Subscriber,1976,2
193,2016-07-01 06:51:06,2016-07-01 06:54:19,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24629,Subscriber,1974,2
935,2016-07-01 06:54:53,2016-07-01 07:10:28,3196,Riverview Park,40.7443187,-74.0439909,3183,Exchange Place,40.7162469,-74.0334588,24378,Subscriber,1975,1
158,2016-07-01 07:01:25,2016-07-01 07:04:04,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,24612,Subscriber,1980,1
290,2016-07-01 07:02:21,2016-07-01 07:07:12,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24486,Subscriber,1989,2
211,2016-07-01 07:04:12,2016-07-01 07:07:44,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,24578,Subscriber,1978,2
116,2016-07-01 07:04:53,2016-07-01 07:06:50,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24636,Subscriber,1983,1
1864,2016-07-01 07:07:25,2016-07-01 07:38:30,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24613,Subscriber,1986,2
473,2016-07-01 07:07:44,2016-07-01 07:15:38,3192,Liberty Light Rail,40.7112423,-74.0557013,3183,Exchange Place,40.7162469,-74.0334588,24420,Subscriber,1968,1
231,2016-07-01 07:08:26,2016-07-01 07:12:18,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24441,Subscriber,1989,1
232,2016-07-01 07:10:12,2016-07-01 07:14:04,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24722,Subscriber,1979,1
470,2016-07-01 07:10:22,2016-07-01 07:18:12,3202,Newport PATH,40.7272235,-74.0337589,3184,Paulus Hook,40.7141454,-74.0335519,24612,Subscriber,1988,2
356,2016-07-01 07:10:38,2016-07-01 07:16:34,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074262530658,-74.06378388404846,24622,Subscriber,1985,1
209,2016-07-01 07:13:02,2016-07-01 07:16:31,3187,Warren St,40.7211236,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,24389,Subscriber,1988,2
470,2016-07-01 07:13:26,2016-07-01 07:21:17,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3202,Newport PATH,40.7272235,-74.0337589,24441,Subscriber,1980,1
612,2016-07-01 07:14:12,2016-07-01 07:24:25,3197,North St,40.752559,-74.044725,3195,Sip Ave,40.73074262530658,-74.06378388404846,24619,Subscriber,1987,1
697,2016-07-01 07:14:59,2016-07-01 07:26:36,3215,Central Ave,40.7467299,-74.0492509,3195,Sip Ave,40.73074262530658,-74.06378388404846,24560,Subscriber,1990,1
543,2016-07-01 07:17:24,2016-07-01 07:26:27,3194,McGinley Square,40.7253399253558,-74.06762212514877,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24645,Subscriber,1985,1
260,2016-07-01 07:17:49,2016-07-01 07:22:09,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24687,Subscriber,1989,1
350,2016-07-01 07:18:53,2016-07-01 07:24:43,3209,Brunswick St,40.7241765,-74.0506564,3185,City Hall,40.7177325,-74.043845,24716,Subscriber,1988,1
135,2016-07-01 07:19:12,2016-07-01 07:21:27,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24432,Subscriber,1984,1
878,2016-07-01 07:19:20,2016-07-01 07:33:59,3215,Central Ave,40.7467299,-74.0492509,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24724,Subscriber,1989,1
376,2016-07-01 07:20:15,2016-07-01 07:26:31,3195,Sip Ave,40.73074262530658,-74.06378388404846,3193,Lincoln Park,40.7246050998869,-74.07840594649315,24512,Subscriber,1991,1
468,2016-07-01 07:20:51,2016-07-01 07:28:40,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24407,Subscriber,1974,1
690,2016-07-01 07:22:38,2016-07-01 07:34:08,3210,Pershing Field,40.742677141,-74.051788633,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24577,Subscriber,1967,1
672,2016-07-01 07:23:47,2016-07-01 07:34:59,3214,Essex Light Rail,40.7127742,-74.0364857,3202,Newport PATH,40.7272235,-74.0337589,24649,Subscriber,1979,1
535,2016-07-01 07:23:51,2016-07-01 07:32:47,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,24476,Subscriber,1967,1
538,2016-07-01 07:24:27,2016-07-01 07:33:25,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,24614,Subscriber,1978,2
455,2016-07-01 07:26:22,2016-07-01 07:33:57,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24552,Subscriber,1977,1
263,2016-07-01 07:26:22,2016-07-01 07:30:46,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,24608,Subscriber,1983,1
453,2016-07-01 07:27:15,2016-07-01 07:34:49,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3195,Sip Ave,40.73074262530658,-74.06378388404846,24467,Subscriber,1986,1
255,2016-07-01 07:28:46,2016-07-01 07:33:01,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24466,Subscriber,1975,1
233,2016-07-01 07:28:52,2016-07-01 07:32:46,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24511,Subscriber,1984,2
3244,2016-07-01 07:29:52,2016-07-01 08:23:57,3185,City Hall,40.7177325,-74.043845,3209,Brunswick St,40.7241765,-74.0506564,24684,Subscriber,1988,1
234,2016-07-01 07:35:52,2016-07-01 07:39:46,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24644,Subscriber,1991,1
820,2016-07-01 07:35:56,2016-07-01 07:49:37,3198,Heights Elevator,40.748715945380226,-74.04044330120087,3194,McGinley Square,40.7253399253558,-74.06762212514877,24583,Subscriber,1984,1
282,2016-07-01 07:37:18,2016-07-01 07:42:01,3187,Warren St,40.7211236,-74.03805095,3184,Paulus Hook,40.7141454,-74.0335519,24550,Subscriber,1982,1
967,2016-07-01 07:37:57,2016-07-01 07:54:05,3195,Sip Ave,40.73074262530658,-74.06378388404846,3207,Oakland Ave,40.7376037,-74.0524783,24436,Subscriber,1992,1
415,2016-07-01 07:38:46,2016-07-01 07:45:42,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24474,Subscriber,1969,1
500,2016-07-01 07:41:49,2016-07-01 07:50:09,3206,Hilltop,40.7311689,-74.0575736,3203,Hamilton Park,40.727595966,-74.044247311,24520,Subscriber,1961,2
169,2016-07-01 07:42:09,2016-07-01 07:44:59,3211,Newark Ave,40.72152515,-74.046304543,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24445,Subscriber,1989,1
487,2016-07-01 07:42:17,2016-07-01 07:50:25,3203,Hamilton Park,40.727595966,-74.044247311,3183,Exchange Place,40.7162469,-74.0334588,24561,Subscriber,1956,1
150,2016-07-01 07:43:03,2016-07-01 07:45:33,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24562,Subscriber,1980,1
153,2016-07-01 07:43:06,2016-07-01 07:45:39,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24452,Subscriber,1989,2
128,2016-07-01 07:43:33,2016-07-01 07:45:42,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24650,Subscriber,1968,1
446,2016-07-01 07:45:41,2016-07-01 07:53:08,3195,Sip Ave,40.73074262530658,-74.06378388404846,3193,Lincoln Park,40.7246050998869,-74.07840594649315,24619,Subscriber,1983,1
157,2016-07-01 07:46:00,2016-07-01 07:48:37,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24387,Subscriber,1990,1
554,2016-07-01 07:46:51,2016-07-01 07:56:05,3184,Paulus Hook,40.7141454,-74.0335519,3209,Brunswick St,40.7241765,-74.0506564,24612,Subscriber,1979,1
506,2016-07-01 07:48:56,2016-07-01 07:57:23,3203,Hamilton Park,40.727595966,-74.044247311,3183,Exchange Place,40.7162469,-74.0334588,24699,Subscriber,1956,1
1012,2016-07-01 07:48:59,2016-07-01 08:05:52,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3199,Newport Pkwy,40.7287448,-74.0321082,24574,Subscriber,1984,1
202,2016-07-01 07:49:33,2016-07-01 07:52:56,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24479,Subscriber,1984,1
140,2016-07-01 07:49:39,2016-07-01 07:51:59,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24713,Subscriber,1981,1
328,2016-07-01 07:50:24,2016-07-01 07:55:52,3220,5 Corners Library,40.734961020009514,-74.0595030784607,3209,Brunswick St,40.7241765,-74.0506564,24698,Subscriber,1978,1
375,2016-07-01 07:50:45,2016-07-01 07:57:01,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24569,Subscriber,1968,1
390,2016-07-01 07:52:51,2016-07-01 07:59:21,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24582,Subscriber,1982,1
443,2016-07-01 07:53:09,2016-07-01 08:00:33,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.047726625,24561,Subscriber,1978,2
642,2016-07-01 07:53:54,2016-07-01 08:04:36,3210,Pershing Field,40.742677141,-74.051788633,3195,Sip Ave,40.73074262530658,-74.06378388404846,24458,Subscriber,1978,2
733,2016-07-01 07:54:11,2016-07-01 08:06:24,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.047726625,24429,Subscriber,1976,2
698,2016-07-01 07:56:44,2016-07-01 08:08:22,3215,Central Ave,40.7467299,-74.0492509,3195,Sip Ave,40.73074262530658,-74.06378388404846,24667,Subscriber,1984,1
131,2016-07-01 07:56:45,2016-07-01 07:58:57,3196,Riverview Park,40.7443187,-74.0439909,3198,Heights Elevator,40.748715945380226,-74.04044330120087,25832,Subscriber,1990,1
635,2016-07-01 07:56:59,2016-07-01 08:07:34,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,24488,Subscriber,1974,1
130,2016-07-01 07:58:39,2016-07-01 08:00:49,3211,Newark Ave,40.72152515,-74.046304543,3213,Van Vorst Park,40.71848892,-74.047726625,24603,Subscriber,1972,1
849,2016-07-01 07:59:20,2016-07-01 08:13:29,3214,Essex Light Rail,40.7127742,-74.0364857,3202,Newport PATH,40.7272235,-74.0337589,24524,Subscriber,1963,1
212,2016-07-01 08:00:20,2016-07-01 08:03:52,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,24653,Subscriber,1985,2
278,2016-07-01 08:01:53,2016-07-01 08:06:31,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,24478,Subscriber,1970,1
550,2016-07-01 08:01:57,2016-07-01 08:11:07,3203,Hamilton Park,40.727595966,-74.044247311,3202,Newport PATH,40.7272235,-74.0337589,24594,Subscriber,1971,2
117,2016-07-01 08:02:28,2016-07-01 08:04:26,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24430,Subscriber,1982,2
572,2016-07-01 08:03:28,2016-07-01 08:13:01,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,24575,Subscriber,1959,1
204,2016-07-01 08:05:14,2016-07-01 08:08:39,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,24583,Subscriber,1972,1
322,2016-07-01 08:05:31,2016-07-01 08:10:53,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24407,Subscriber,1982,1
414,2016-07-01 08:07:27,2016-07-01 08:14:22,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24626,Subscriber,1983,2
333,2016-07-01 08:07:46,2016-07-01 08:13:19,3203,Hamilton Park,40.727595966,-74.044247311,3202,Newport PATH,40.7272235,-74.0337589,24408,Subscriber,1980,1
555,2016-07-01 08:09:28,2016-07-01 08:18:43,3201,Dey St,40.737711,-74.066921,3210,Pershing Field,40.742677141,-74.051788633,24587,Subscriber,1978,0
464,2016-07-01 08:10:25,2016-07-01 08:18:09,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.727595966,-74.044247311,24517,Subscriber,1990,2
370,2016-07-01 08:10:35,2016-07-01 08:16:46,3201,Dey St,40.737711,-74.066921,3195,Sip Ave,40.73074262530658,-74.06378388404846,24522,Subscriber,1962,1
138,2016-07-01 08:10:36,2016-07-01 08:12:54,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24608,Subscriber,1980,1
963,2016-07-01 08:10:38,2016-07-01 08:26:41,3192,Liberty Light Rail,40.7112423,-74.0557013,3183,Exchange Place,40.7162469,-74.0334588,24589,Subscriber,1976,1
119,2016-07-01 08:10:55,2016-07-01 08:12:54,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24507,Subscriber,1984,2
411,2016-07-01 08:11:20,2016-07-01 08:18:11,3214,Essex Light Rail,40.7127742,-74.0364857,3202,Newport PATH,40.7272235,-74.0337589,24548,Subscriber,1983,1
297,2016-07-01 08:11:27,2016-07-01 08:16:24,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24616,Subscriber,1984,1
574,2016-07-01 08:11:32,2016-07-01 08:21:06,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3195,Sip Ave,40.73074262530658,-74.06378388404846,24680,Subscriber,1991,2
492,2016-07-01 08:11:46,2016-07-01 08:19:58,3199,Newport Pkwy,40.7287448,-74.0321082,3183,Exchange Place,40.7162469,-74.0334588,24492,Subscriber,1988,1
1691,2016-07-01 08:12:24,2016-07-01 08:40:35,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24405,Subscriber,1981,1
214,2016-07-01 08:12:42,2016-07-01 08:16:17,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24682,Subscriber,1990,1
229,2016-07-01 08:12:45,2016-07-01 08:16:34,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,24402,Subscriber,1984,1
256,2016-07-01 08:14:12,2016-07-01 08:18:29,3187,Warren St,40.7211236,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,24615,Subscriber,1976,1
194,2016-07-01 08:14:52,2016-07-01 08:18:07,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,24459,Subscriber,1973,1
165,2016-07-01 08:14:56,2016-07-01 08:17:41,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24650,Subscriber,1979,1
271,2016-07-01 08:16:04,2016-07-01 08:20:36,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24484,Subscriber,1985,1
178,2016-07-01 08:16:41,2016-07-01 08:19:39,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73074262530658,-74.06378388404846,24633,Subscriber,1981,1
831,2016-07-01 08:17:44,2016-07-01 08:31:36,3215,Central Ave,40.7467299,-74.0492509,3186,Grove St PATH,40.71958611647166,-74.04311746358871,24528,Subscriber,1984,1
712,2016-07-01 08:18:10,2016-07-01 08:30:02,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3202,Newport PATH,40.7272235,-74.0337589,24400,Subscriber,1973,2
